#name 	 time 	 x 	 y 	 z 	 vx 	 vy 	 vz 
348 0.00000 -615.89444 147.69251 984.16607 -0.84956 -0.80240 0.26735
349 0.00000 836.83245 -34.56612 -690.10029 -1.69509 -2.09841 0.76919
350 0.00000 57.77569 692.14224 821.88774 -0.08764 0.49301 2.13607
351 0.00000 -748.63312 975.13951 869.76097 -2.08136 -0.63311 1.27163
352 0.00000 114.52230 -137.21557 272.61431 2.15485 -1.45954 -2.02998
353 0.00000 -710.18355 -141.78991 -309.80745 1.93767 2.03333 2.18963
354 0.00000 -177.44793 414.37948 372.57600 -0.02471 -1.68666 -1.08782
355 0.00000 974.16717 142.41497 419.37572 1.99792 0.36381 -1.29813
356 0.00000 897.57680 4.00201 -476.57264 0.72005 1.71971 0.30218
357 0.00000 365.39530 -502.40447 806.64096 0.46457 1.20818 0.80912
358 0.00000 464.71820 -211.06388 819.03128 1.80890 -0.80900 1.54190
359 0.00000 -483.69288 -191.19245 944.18746 0.29715 0.65353 -2.05526
360 0.00000 965.32219 -241.27125 -533.02772 -0.15457 -1.63008 -2.23294
361 0.00000 -819.40341 960.72977 139.74461 -2.32032 2.21999 0.67666
362 0.00000 -161.01801 -724.38142 -947.81094 2.11809 0.50570 -0.77637
363 0.00000 -828.36101 623.70876 897.11567 -1.36444 -2.00399 -1.73127
364 0.00000 -246.24194 406.79720 473.70441 0.34526 1.96474 -1.25322
365 0.00000 392.55832 161.02992 -409.69498 1.87898 -0.43247 -1.86298
366 0.00000 -357.60752 76.24280 304.68938 -0.72276 0.20198 -2.44063
367 0.00000 -828.61914 -772.88681 925.79699 -0.75722 -1.19208 -1.25324
368 0.00000 295.64886 560.72123 -908.99331 1.62007 1.23992 -2.13313
369 0.00000 -187.79192 -686.90198 881.25680 1.64214 1.08744 -0.54934
370 0.00000 -151.25477 30.75665 -31.56170 -0.75803 2.04019 -1.78867
371 0.00000 -371.72938 -237.83216 -945.69549 -0.90285 0.85547 1.54892
372 0.00000 -309.89238 676.36850 890.52554 -0.92167 1.29669 -1.85577
373 0.00000 -579.91973 -155.35919 133.25826 -1.04161 2.09256 1.73986
374 0.00000 378.68058 -21.08627 -221.30152 2.04200 -2.26487 0.81252
375 0.00000 -382.72535 95.28976 -631.61520 -0.22371 1.46106 1.58741
376 0.00000 681.18939 -86.63310 -574.51194 -1.53827 -0.90082 1.35638
377 0.00000 -737.43142 -501.28187 -41.33980 -0.76706 -1.18056 -1.61150
378 0.00000 -548.39100 53.89538 620.51426 -1.51354 -0.11582 2.05595
379 0.00000 779.28476 -526.36140 197.70159 0.04909 -0.78928 2.03507
380 0.00000 -82.20103 534.36529 -409.82807 0.83744 -2.31788 -1.46490
381 0.00000 771.48311 -45.18785 572.90089 1.28469 -0.27716 2.29627
382 0.00000 845.21852 251.73776 -472.41533 -0.07504 -2.09792 -2.18725
383 0.00000 -544.56688 -179.94301 -504.93366 -0.05959 -0.39618 -0.91291
384 0.00000 -941.50884 -462.70826 -164.63949 -1.06911 0.52148 -0.70162
385 0.00000 -778.50180 792.63585 -332.72667 -1.69708 2.20452 1.83298
386 0.00000 -950.93363 -252.94720 674.08561 -1.96070 1.60466 1.76748
387 0.00000 -298.88577 -251.94200 -611.77729 -2.46506 0.62893 -0.19319
388 0.00000 574.83255 -752.06181 991.25536 -1.70202 -1.03542 -1.02486
389 0.00000 -652.64134 450.88961 -672.11129 0.47454 2.07758 -2.07271
390 0.00000 -952.68114 600.68704 137.54111 0.71117 0.50940 1.86131
391 0.00000 716.40658 -484.62318 108.03744 -2.21803 -0.32182 2.10850
392 0.00000 -159.84602 -400.35342 -536.59508 -1.40497 1.36434 -1.59823
393 0.00000 -826.18618 -994.30634 547.88097 1.62542 1.13285 1.49754
394 0.00000 -584.57438 -753.21995 -869.32131 -1.01183 0.27550 1.36364
395 0.00000 -759.54516 351.24852 700.14283 -1.04221 2.44856 1.65977
396 0.00000 -193.20037 -429.06123 623.43305 0.26995 -0.30642 1.31281
397 0.00000 452.33831 -883.39286 -756.54605 1.50730 1.58795 1.26064
398 0.00000 335.61763 967.02636 -505.19245 2.39022 2.01292 1.33096
399 0.00000 -343.20877 -198.51299 -134.67763 1.10908 1.82027 1.79868
400 0.00000 -867.80505 -554.70743 -927.58662 1.28268 -2.15376 1.44439
401 0.00000 -682.98646 344.66796 -805.36911 -2.46709 0.86717 -1.33958
402 0.00000 -52.37485 -533.62083 313.41353 0.29390 -2.22614 -1.65047
403 0.00000 236.93355 331.21769 -334.84698 1.33544 2.46315 1.47244
404 0.00000 -829.09743 -922.93112 607.82299 0.23623 -1.51111 -2.31144
405 0.00000 -232.55536 393.77849 -877.34704 -0.59745 0.54802 1.15689
406 0.00000 587.47548 -844.62600 357.37948 0.22692 -0.56247 -1.16692
407 0.00000 536.68030 -880.86314 734.77293 -1.40437 0.65185 -1.52796
408 0.00000 513.43762 -544.10578 624.45798 0.28582 -0.87799 0.77920
409 0.00000 -266.74697 116.08573 -981.92737 0.36355 2.41504 -1.31322
410 0.00000 665.50822 -754.68499 -387.94731 -1.79792 1.31216 0.52444
411 0.00000 -304.35625 551.62474 -454.12881 0.59617 0.28834 -2.16263
412 0.00000 209.12525 -614.59397 610.45520 -0.89447 -0.07768 -0.60072
413 0.00000 -715.14864 344.12933 -22.55792 1.66872 0.73849 0.19657
414 0.00000 763.67107 -787.33015 -352.11518 -1.82286 -0.84521 -2.01978
415 0.00000 -744.00221 -96.23097 785.21517 2.28284 -0.74325 -2.31965
416 0.00000 706.83473 -474.94497 547.12487 0.41834 -0.68185 -0.74941
417 0.00000 902.63628 -364.88395 -208.07037 -0.14584 -2.08735 -1.61167
418 0.00000 -24.66924 -302.92225 70.72783 2.30484 -0.49384 1.96869
419 0.00000 811.44731 -292.45059 220.14739 0.78786 -1.34222 0.18509
420 0.00000 -670.44701 99.09364 -944.64440 1.72610 -1.74331 2.22588
421 0.00000 710.90197 -401.85600 -488.34475 2.06776 -0.28955 1.83295
422 0.00000 -632.72896 -309.07607 -415.39450 -0.90473 -0.69852 -0.66137
423 0.00000 -183.60882 418.26361 -989.05991 -2.41449 2.35077 -1.58346
424 0.00000 806.72793 141.53297 -178.99837 -2.37716 1.32566 -0.06717
425 0.00000 677.53144 375.59228 410.87515 1.15700 -2.34661 -2.29216
426 0.00000 -892.10083 -612.49022 617.51047 0.99879 1.22070 -1.67554
427 0.00000 -225.45003 563.56348 -578.43346 1.98474 -2.36888 -1.18831
428 0.00000 -984.28218 717.43594 597.12496 -0.88508 0.32202 -1.94998
429 0.00000 -159.81292 -845.67653 905.94878 0.42308 1.52987 0.15819
430 0.00000 500.97260 -340.83319 293.95943 -2.30337 -0.62829 1.20701
431 0.00000 -740.40050 -433.99823 829.84646 -0.67909 2.23190 0.76095
432 0.00000 -359.23118 8.55243 900.72955 -1.21210 1.57948 1.54423
433 0.00000 -608.54212 -465.34065 -185.36329 0.89897 2.37741 1.41489
434 0.00000 107.99862 483.90817 700.18059 -0.63978 1.91098 -2.36574
435 0.00000 658.59555 236.89351 858.54432 2.07260 -2.43871 2.24785
436 0.00000 660.28301 483.28623 -478.29254 1.23582 -2.33756 -2.49425
437 0.00000 -641.70320 -124.57548 -198.04126 -0.50576 -0.56393 2.07390
438 0.00000 -887.36392 652.06446 609.98311 2.01826 2.48029 -0.50919
439 0.00000 -311.61800 -675.27887 -500.89706 -0.96371 1.36871 -2.06220
440 0.00000 -582.73747 649.22669 -497.27919 0.89477 -0.56646 0.00155
441 0.00000 825.42012 -407.70973 730.19332 -0.98350 -0.70643 -0.51090
442 0.00000 114.72584 -639.41154 -133.43947 0.51485 -1.15897 -2.32054
443 0.00000 -66.64837 891.04213 -67.72139 -2.20452 1.36016 1.72180
444 0.00000 -59.09602 -915.01993 967.01713 -0.70191 -1.52517 2.21924
445 0.00000 -628.78249 -924.17881 890.00239 -0.32871 -0.07674 -0.06120
446 0.00000 483.21793 -363.63857 -713.88753 1.73079 -0.85839 -1.86199
447 0.00000 446.64488 -34.32426 -618.65347 1.97362 -0.02184 1.84338
448 0.00000 -434.14683 -247.88594 -270.66622 -0.44928 -0.51461 -2.00209
449 0.00000 -603.42691 79.37423 -470.67390 2.21799 -1.27321 -0.38565
450 0.00000 -671.43665 802.93364 900.07788 -1.78622 -1.54275 -1.10719
451 0.00000 -920.76068 889.82938 -569.42812 -0.51483 0.54519 1.29098
452 0.00000 -908.34976 -512.83306 189.83953 2.02502 2.05941 -0.14883
453 0.00000 83.98475 -966.32884 199.79595 -2.18697 -1.97425 0.07524
454 0.00000 705.51376 -115.33035 -118.37405 1.28435 -0.34724 -1.54520
455 0.00000 -740.84475 -260.59624 639.17617 -1.55119 0.41482 0.72657
456 0.00000 66.99555 517.48864 417.06299 -1.97326 2.27673 -1.22532
457 0.00000 -445.21237 622.31945 81.65281 1.52763 -1.84695 -0.13255
458 0.00000 -582.89133 -737.34181 -740.92570 0.31831 -1.14957 0.58025
459 0.00000 553.38158 343.85904 909.09677 1.15858 1.50416 1.00762
460 0.00000 611.18291 -44.87277 -375.07721 -1.61139 1.68020 -2.34758
461 0.00000 -784.85785 -99.49397 898.66760 -2.25896 -1.91041 -0.03410
462 0.00000 -975.37885 -599.93005 -844.41845 -1.11241 -1.33727 1.48092
463 0.00000 149.62106 936.12389 944.23717 1.17071 -2.25654 -1.28305
464 0.00000 89.90472 -541.37940 176.46727 1.94724 0.18454 0.05690
465 0.00000 755.70490 -980.47813 -227.87750 0.01954 -0.18007 -1.53059
466 0.00000 209.69783 -14.08925 -191.14614 1.01210 0.86252 -0.98670
467 0.00000 866.96542 524.53445 -992.88094 1.50653 0.24229 2.21713
468 0.00000 -430.60857 134.91974 -334.76633 2.10799 -0.11779 0.20945
469 0.00000 449.11401 -60.37379 -820.38046 0.86982 1.20196 0.69331
470 0.00000 688.36086 -204.88924 -169.34588 1.47848 1.22622 -1.48490
471 0.00000 -356.79576 830.69048 823.15193 1.48378 -0.50116 0.99230
472 0.00000 208.40333 333.70840 -140.89370 -2.45463 2.18589 0.28444
473 0.00000 782.00160 926.75851 -931.52614 1.08959 2.17054 -0.32739
474 0.00000 -201.13872 429.62647 771.58744 0.92740 2.42915 0.74297
475 0.00000 759.45845 538.84332 -156.49172 0.48221 1.07782 0.68424
476 0.00000 -415.76776 -209.28876 752.73844 -1.83525 -1.56178 1.98456
477 0.00000 227.64060 209.67262 -713.42787 -2.38056 -0.24501 0.84081
478 0.00000 -279.12271 444.58130 186.29538 1.71468 -1.91040 -0.03053
479 0.00000 -85.40841 -610.02450 -573.50568 0.32081 0.72189 -0.07924
480 0.00000 -615.44696 189.55190 243.71676 0.56432 -1.58814 0.75026
481 0.00000 -546.44950 363.76094 501.56799 -0.18372 0.49496 -0.16612
482 0.00000 966.50658 216.25173 -971.44972 -0.95889 -1.21156 1.35886
483 0.00000 371.79147 -241.29829 -162.33573 1.72716 2.01013 -1.79673
484 0.00000 640.31997 135.18484 988.10421 1.17799 -1.62785 1.82509
485 0.00000 -286.19508 881.90970 -16.38381 -2.21404 -0.69090 0.98873
486 0.00000 620.92497 -715.69265 -383.41525 -2.35904 0.87893 -0.49694
487 0.00000 -565.51818 -114.64971 706.20142 -2.20976 -1.98583 0.47203
488 0.00000 339.49379 484.65121 -719.99179 -0.99678 0.05184 -1.09538
489 0.00000 742.69068 -271.51800 13.00432 -2.25467 0.79771 -0.40165
490 0.00000 628.53325 -978.62835 -267.09352 -1.81442 1.83980 -0.75562
491 0.00000 -481.60944 278.12729 -521.76044 -1.40259 -1.89659 0.55066
492 0.00000 -831.46086 652.13437 2.47033 1.47830 -2.07235 2.43454
493 0.00000 367.86685 121.70461 -959.17187 -0.41888 1.53190 0.89392
494 0.00000 -386.32451 670.58782 -697.21186 -2.08739 0.74947 -0.18368
495 0.00000 -254.69876 36.97382 -254.35227 1.55384 -0.05772 1.73950
496 0.00000 527.21697 -257.57203 872.79205 -2.48185 0.55826 1.29752
497 0.00000 -630.35979 195.05415 300.54213 -0.90310 -1.67675 -0.56876
498 0.00000 899.58880 -619.76543 820.28452 2.12374 -0.40610 0.39096
499 0.00000 666.60780 980.16024 135.87360 1.78889 -1.31683 2.14412
500 0.00000 -132.98170 115.83330 -714.57974 -1.80015 1.50496 1.15014
501 0.00000 -489.49368 -775.37369 349.83362 2.46806 -0.56171 0.23111
502 0.00000 -745.31319 748.96275 -102.50658 2.47027 -0.78406 -1.78150
503 0.00000 558.82046 -321.13147 -96.35534 -2.21012 1.61996 0.58350
504 0.00000 540.22586 972.78856 -447.93300 -1.15656 0.43089 -2.05896
505 0.00000 103.04089 282.87721 -261.52617 -1.64407 -0.92138 0.15368
506 0.00000 -482.59980 76.96696 -447.59888 0.49180 1.75622 1.91833
507 0.00000 234.38850 712.82867 696.59556 -2.15392 0.76416 2.34111
508 0.00000 -884.66351 -183.55636 371.76157 1.70695 -0.02959 1.08599
509 0.00000 487.03210 -261.52740 -968.41939 0.92568 -0.90776 -0.03088
510 0.00000 924.64941 644.92901 555.96115 2.09640 2.38516 1.83342
511 0.00000 702.62803 -693.67148 -220.70953 2.09605 1.81312 -1.05612
512 0.00000 735.44923 -386.03632 -588.26481 -2.20431 -0.16365 2.44287
513 0.00000 -508.18347 -727.53283 -991.13969 -2.15274 0.63522 -1.90502
514 0.00000 583.92089 866.97954 -947.82158 -0.39475 -1.36083 -0.26572
515 0.00000 -494.61318 677.97383 -209.05784 1.00770 -0.06759 -2.09394
516 0.00000 -731.09746 -937.74727 -84.00954 0.79204 -0.06103 0.63254
517 0.00000 -367.49884 -439.79714 243.86782 2.31668 1.28343 1.37851
518 0.00000 -292.74015 -325.14465 -362.83708 0.28520 1.47634 1.81876
519 0.00000 455.20433 555.13937 626.45398 0.19062 -0.41588 -1.04873
520 0.00000 454.64034 -640.61883 -32.73346 -2.40040 -0.10377 1.11583
521 0.00000 -538.97642 -231.12311 -61.23538 1.57391 2.10850 1.34744
522 0.00000 -241.85639 533.23818 -752.50067 0.40179 -1.16556 0.70199
523 0.00000 -5.37361 914.71610 595.10193 0.55837 0.25802 0.05074
524 0.00000 480.64254 -291.36840 -45.23836 -2.19474 -1.47623 -2.44592
525 0.00000 217.73707 844.92617 767.28994 -1.51683 1.94936 -0.43737
526 0.00000 613.48150 -269.21444 -906.46226 -0.78098 0.53173 2.20963
527 0.00000 -559.75918 476.74431 -717.70480 -1.05129 -1.60086 -1.99013
528 0.00000 822.31034 -3.09629 -757.51441 -1.86627 -1.59510 0.16631
529 0.00000 -751.47099 241.98166 495.26238 -1.26704 1.48202 -0.59733
530 0.00000 -151.07300 -977.67770 -142.89852 -0.85932 2.31548 1.85412
531 0.00000 633.97398 -894.78759 769.02732 1.73254 -0.99952 0.15857
532 0.00000 955.79748 332.19766 505.88688 -0.59245 -0.24953 -1.96232
533 0.00000 877.21722 120.48491 -288.94383 2.31640 -1.98121 -2.06133
534 0.00000 -443.39272 602.56631 787.62970 0.08783 0.17478 1.30179
535 0.00000 474.07243 -25.42722 609.22853 -1.41846 -2.08335 -1.50565
536 0.00000 707.74595 397.57933 449.24922 1.03486 1.56387 -0.52642
537 0.00000 162.78091 887.00459 794.19085 -1.68126 -1.66797 -1.32435
538 0.00000 -856.14661 553.81050 -777.81467 1.36115 -1.83358 1.12122
539 0.00000 748.60944 104.68278 208.17166 0.26072 -2.16047 0.01150
540 0.00000 590.01497 632.51445 -163.04052 -1.77780 -0.23195 -1.09221
541 0.00000 129.62799 57.00537 98.60294 -2.07512 0.65290 2.31320
542 0.00000 243.48815 192.47836 900.58453 -0.64316 0.07673 0.63279
543 0.00000 351.26550 80.49399 103.86110 -0.83466 -1.81349 0.30291
544 0.00000 807.43020 -38.02467 4.34309 0.31814 -0.90862 -0.08451
545 0.00000 719.48529 654.34432 -623.54821 -1.15435 0.79566 -0.63146
546 0.00000 -930.96908 -621.14830 -117.90121 -0.49046 -2.32531 2.24467
547 0.00000 -369.11706 897.17309 555.44090 1.19497 1.34836 -1.47531
548 0.00000 385.21100 490.55562 840.28023 0.91804 1.80577 -2.25570
549 0.00000 180.06232 144.45899 260.61997 -0.78864 -2.35449 0.99425
550 0.00000 -969.92429 995.70043 988.92212 1.76900 -1.80190 1.50679
551 0.00000 -419.55554 -970.01254 235.30675 1.33770 0.51505 0.39320
552 0.00000 -284.98348 -742.19699 247.92131 0.32727 2.39235 -0.00258
553 0.00000 -526.58208 -96.87562 14.94848 1.78022 0.29535 2.07174
554 0.00000 -828.20799 -477.17431 -718.61205 2.30896 -1.71430 2.31963
555 0.00000 -890.19298 117.30483 -328.31129 1.15842 -1.01924 -1.47288
556 0.00000 -539.65924 -312.45790 947.68290 -2.29535 -0.03719 0.85691
557 0.00000 765.04521 520.57877 -200.93630 -1.32650 -1.01356 -1.19174
558 0.00000 361.71058 692.96210 419.52476 1.27312 -0.80343 -1.24913
559 0.00000 751.82256 423.54667 673.12837 1.07221 -1.93767 -0.40406
560 0.00000 -840.21489 202.27347 939.10803 2.41197 -0.69017 -1.54620
561 0.00000 652.90256 -675.08112 559.07817 1.22451 -1.47062 2.13946
562 0.00000 -985.04362 -126.18865 823.18039 -1.17333 0.99461 -0.02370
563 0.00000 -506.10418 -448.40745 -955.71601 1.92691 1.44632 1.85141
564 0.00000 805.20689 -840.18128 -848.47589 0.05617 2.24113 1.85160
565 0.00000 743.32318 618.33981 -974.77857 2.20001 0.10339 2.36012
566 0.00000 727.18314 903.81206 -529.39907 1.66469 -1.40266 1.74977
567 0.00000 -360.82639 806.45660 489.98482 -0.55794 -1.08165 2.23884
568 0.00000 -537.45424 757.38537 -839.20080 0.42957 -2.41145 0.98818
569 0.00000 666.86896 366.54120 191.95691 0.74575 -1.58748 2.46041
570 0.00000 -145.56642 386.30868 -317.53303 -0.94474 -2.08572 2.42060
571 0.00000 719.04713 965.62728 -805.58368 -0.14744 -1.95174 -0.28072
572 0.00000 -422.81148 -180.07607 753.79723 -0.11406 -1.56109 1.74739
573 0.00000 -278.82120 585.23267 485.27015 0.90190 -0.33488 1.75516
574 0.00000 706.33772 -726.38513 -905.58147 -0.82174 0.09929 2.28343
575 0.00000 862.50812 -777.48107 584.80834 -1.77373 -1.32758 -1.75759
576 0.00000 -920.95430 -299.35063 -526.72375 0.27707 0.34209 0.44497
577 0.00000 -121.82219 157.63916 229.03859 -2.39864 -1.89326 0.68891
578 0.00000 -289.98669 717.65016 198.84569 2.09516 -2.43163 -1.76332
579 0.00000 215.37125 551.26720 -959.49134 0.45345 2.02214 -1.95023
580 0.00000 312.51939 -258.26535 -518.63281 -1.48125 1.26672 0.59243
581 0.00000 -793.47412 479.39215 273.50133 -0.54492 -1.19785 2.04177
582 0.00000 558.62142 -376.07880 505.72197 -0.73329 -0.27364 -0.34477
583 0.00000 327.86807 -49.18950 -27.17338 0.72720 2.30926 1.04738
584 0.00000 517.56185 -54.41049 -796.92097 -1.03413 0.50376 0.33718
585 0.00000 -684.22400 266.31869 -19.91007 -0.97973 -2.12108 -0.49755
586 0.00000 -397.48285 853.79174 -756.69686 0.51621 2.17200 2.38757
587 0.00000 -51.43549 871.88220 657.60315 -1.82116 0.59711 -1.57837
588 0.00000 510.29148 -961.87027 -279.26162 -1.43856 0.15505 -0.09266
589 0.00000 -218.63752 -958.66711 -902.06749 2.36838 -2.15429 1.21194
590 0.00000 -144.58538 132.96887 27.35690 0.02715 0.75260 0.34315
591 0.00000 -69.86103 628.24508 375.24116 2.47284 0.41073 2.32132
592 0.00000 27.81130 -911.67211 -409.68937 1.55198 0.22256 0.34243
593 0.00000 -814.01067 -709.86600 58.96394 0.14377 2.23787 -0.03532
594 0.00000 857.25959 -335.71516 -992.95048 -1.86002 -1.15560 -0.52718
595 0.00000 832.40934 -572.46824 -830.47568 -0.71059 0.38441 -1.92835
596 0.00000 596.37514 687.99865 -100.87319 1.26452 -1.42505 -1.47055
597 0.00000 -415.11122 -106.56357 6.38605 2.32348 -0.69447 2.48472
598 0.00000 696.76426 -994.00115 -420.74606 -2.44630 1.54862 1.64945
599 0.00000 -188.73007 -427.91129 817.86081 -1.18150 -0.00055 -1.77963
600 0.00000 978.76685 -176.86560 909.29738 -1.42669 -0.78777 1.08127
601 0.00000 -428.60866 -379.74311 305.35573 2.40948 1.65796 1.17032
602 0.00000 234.10645 137.38422 -771.86385 1.37485 -1.48357 -0.88513
603 0.00000 776.59660 -446.58323 646.56062 -2.26917 1.30670 2.34809
604 0.00000 -144.09175 -125.56642 -89.03144 -1.97255 -0.72566 0.83977
605 0.00000 302.27902 -749.37761 -245.18915 2.11077 0.26830 0.45770
606 0.00000 564.53009 705.08598 -355.55430 -0.15738 2.43099 -0.54029
607 0.00000 653.14520 -849.61903 742.76066 -2.26584 -1.05306 0.24816
608 0.00000 117.99943 47.17382 845.11790 1.84360 0.07798 0.46155
609 0.00000 840.97776 -544.44289 -902.39216 -1.89484 -2.42898 2.00302
610 0.00000 -398.92408 -562.39173 675.07098 0.38946 -1.65465 -0.46926
611 0.00000 208.58009 92.55290 806.82183 0.71567 0.52971 1.11013
612 0.00000 368.53753 434.36796 -797.11191 -1.40416 -0.80306 -2.31644
613 0.00000 879.19845 173.32773 861.09573 -0.55263 1.63830 0.93165
614 0.00000 532.76160 797.60237 824.77776 1.91339 2.17465 1.77500
615 0.00000 -862.65813 -360.80870 910.82157 1.38230 1.98203 2.14997
616 0.00000 926.67535 -392.39035 -918.51163 -0.21771 2.34269 -1.53985
617 0.00000 860.07892 146.53796 -319.34786 1.05849 -0.77374 1.89615
618 0.00000 975.36163 -153.86805 410.43976 -0.49482 0.47325 1.39605
619 0.00000 982.42521 408.35909 59.90030 -1.97751 -1.75394 -1.50030
620 0.00000 37.20981 -456.64805 -832.01209 -1.25762 -1.02916 0.98095
621 0.00000 146.44709 904.45174 487.53041 -2.22101 1.92082 0.44393
622 0.00000 199.83964 479.78342 -752.34082 -0.60187 -2.48846 0.68927
623 0.00000 -406.57115 -623.78923 -218.35423 -2.35220 0.51700 2.33351
624 0.00000 -977.60204 936.27048 -307.87613 0.45079 1.35133 -1.63233
625 0.00000 -49.97290 948.97064 -429.38948 0.61092 0.44244 -0.47311
626 0.00000 852.39582 -886.27054 670.92152 -0.91222 -1.54240 0.24467
627 0.00000 -306.83612 -414.41887 -443.59469 0.41860 -0.65713 1.83868
628 0.00000 131.15704 552.87985 -447.52686 1.80916 2.18710 1.06129
629 0.00000 484.94710 846.65720 512.61510 0.54656 -0.71336 0.50276
630 0.00000 749.90076 -837.08403 -85.59345 -1.64857 2.05467 0.12033
631 0.00000 721.06969 888.66803 517.39859 2.44378 -1.09788 -2.28954
632 0.00000 271.50134 614.15208 -740.13402 -1.06330 -0.47776 -0.78667
633 0.00000 -635.44207 -459.15005 -222.63504 -1.86822 -2.13501 1.59867
634 0.00000 -706.48959 271.33208 -331.04042 -2.21659 2.15763 0.01167
635 0.00000 456.11534 114.53990 108.76571 -0.35601 -2.22082 1.77778
636 0.00000 -319.83446 21.80329 -492.52602 2.20097 1.65394 -2.00964
637 0.00000 -558.52077 872.89809 -7.73526 1.92806 2.10831 -0.98488
638 0.00000 -204.18378 -289.24911 607.31130 1.23494 2.41794 0.63176
639 0.00000 695.71345 -166.06019 12.17219 -0.85148 -0.85451 -1.78526
640 0.00000 13.59909 165.29697 -719.03446 -0.38238 -2.27584 -1.52668
641 0.00000 -371.62329 -574.60665 -31.85071 0.58241 -0.73805 1.34292
642 0.00000 -142.75773 -451.50604 -726.47906 -2.49398 0.92300 2.15155
643 0.00000 -35.04078 -680.41239 638.72490 2.49283 1.16929 -2.33721
644 0.00000 260.61822 460.47096 192.37399 -2.14415 -1.53487 -0.42974
645 0.00000 765.55530 -749.19112 484.83839 -2.01087 -1.41297 1.99628
646 0.00000 285.76913 650.72197 -887.84178 2.37961 -2.18623 2.37630
647 0.00000 -129.99689 828.72296 -222.41105 0.37174 0.85402 1.83251
648 0.00000 -308.25773 -43.29557 -517.91053 0.28480 -2.08982 -1.91646
649 0.00000 -752.17173 63.80989 990.14269 -1.51391 1.65939 -2.07341
650 0.00000 487.34621 840.74227 737.46500 0.74800 -2.25421 -1.70069
651 0.00000 566.87963 -70.13481 -444.72523 -0.13535 2.39279 0.26237
652 0.00000 875.79871 612.39125 -223.74681 -1.32731 1.48989 1.53809
653 0.00000 301.46932 105.06924 769.16769 -0.80134 -1.72493 -2.06231
654 0.00000 -551.47744 637.40550 -170.91420 1.59770 -1.60558 2.03648
655 0.00000 435.26890 808.67098 -152.25840 2.09251 -0.77055 0.84564
656 0.00000 -126.01418 -6.76739 -740.89917 2.40366 1.00406 -1.49083
657 0.00000 694.05826 196.13746 232.76758 1.50135 0.90451 1.89111
658 0.00000 951.99125 -494.57232 -414.14400 -0.37919 1.65615 -1.65446
659 0.00000 -314.33929 -265.66979 996.20927 -1.06019 -2.36170 -0.64718
660 0.00000 -677.93691 923.23612 -948.96467 0.28174 1.52458 0.60136
661 0.00000 -997.92085 490.06611 -854.17134 1.44913 0.62576 1.04797
662 0.00000 776.75310 -196.29886 497.24480 -1.80228 1.19057 -1.86002
663 0.00000 634.04720 765.58826 645.60461 -2.23611 -0.10702 0.34972
664 0.00000 86.87129 -915.98967 311.85829 -0.86501 0.85611 -0.06865
665 0.00000 -327.43439 -108.50505 -531.65497 -1.42490 -1.99670 -0.35358
666 0.00000 -972.74453 104.02895 65.36973 -2.24742 2.21225 1.08635
667 0.00000 -68.45623 930.33069 -786.49865 -1.50076 -0.80982 -1.11058
668 0.00000 -295.42317 578.46469 62.50310 -0.49195 1.70249 1.71568
669 0.00000 552.57029 183.41625 -748.37804 0.97535 1.76152 -0.22798
670 0.00000 26.66758 -460.58935 -853.30636 2.48000 -0.80811 -1.72499
671 0.00000 -660.58771 501.49719 452.86276 0.99388 -1.07734 1.09026
672 0.00000 -625.52344 685.02159 -392.64845 -0.96330 1.58104 0.21297
673 0.00000 -847.35868 -330.17811 -467.01501 0.40002 0.00380 -0.35827
674 0.00000 100.13567 15.97633 -240.19002 -2.05157 -0.10603 -0.06403
675 0.00000 -690.76487 269.74099 -723.52851 -1.14362 -2.13139 -1.48657
676 0.00000 731.24854 -82.73458 486.59328 -0.19642 2.12058 -1.02366
677 0.00000 103.67920 829.39685 -76.59146 1.80346 1.37235 -0.25626
678 0.00000 -71.29127 694.30635 352.73367 0.45113 -1.90937 -2.11658
679 0.00000 -582.27192 101.36927 257.66568 0.74456 -0.03297 0.75201
680 0.00000 -305.03792 817.75313 487.57187 -1.60648 -0.92666 -2.33899
681 0.00000 -843.01417 -977.79574 -586.01561 -1.20886 -1.22276 -1.65623
682 0.00000 566.03523 -440.11621 -996.24568 -0.24799 2.05979 1.07873
683 0.00000 -856.78457 -734.10878 146.97692 -1.00311 -2.42587 -1.97222
684 0.00000 -899.67264 95.61684 368.67571 -1.47253 -0.65069 2.16613
685 0.00000 837.22765 -900.68412 141.44361 2.12924 0.69155 0.33242
686 0.00000 925.97468 231.72355 -829.10429 -2.46814 2.16892 -2.31376
687 0.00000 -198.58358 12.08554 572.27461 2.18925 -0.78310 1.47013
688 0.00000 -715.46496 -728.18906 -51.43942 -1.16872 -2.10968 1.40547
689 0.00000 152.46286 920.23932 -232.03757 -0.44134 -2.06199 1.65192
690 0.00000 82.73761 -937.82337 -737.13313 -1.75609 -0.45179 -1.25065
691 0.00000 -250.32574 -642.64282 -781.63480 -1.75150 1.60547 -1.95213
692 0.00000 -662.26509 433.59494 -285.56801 0.46170 1.41002 1.98623
693 0.00000 151.41153 801.52447 -247.40881 -0.66246 0.67415 0.84223
694 0.00000 992.95163 308.87130 174.77167 0.98429 1.39525 0.85545
695 0.00000 -68.09621 64.92723 185.26374 0.37647 0.69760 2.43420
696 0.00000 -238.61024 817.04611 960.12949 -0.16887 -0.25736 -1.97277
